2/23/10,3780.34,3791.56,3696.49,3707.06,149071400,3707.06
2/24/10,3713.44,3727.81,3683.81,3715.68,128846800,3715.68
2/25/10,3694.56,3724.69,3633.81,3640.77,171807600,3640.77
2/26/10,3680.61,3710.31,3648.34,3708.8,151634000,3708.8
3/1/10,3739.56,3771.81,3724.84,3769.54,145259800,3769.54
3/2/10,3770.64,3811.92,3763.16,3811.92,120318200,3811.92
3/3/10,3799.33,3849.73,3787.96,3842.52,123313800,3842.52
3/4/10,3813.4,3850.73,3809.72,3828.41,148795800,3828.41
3/5/10,3845.99,3910.42,3838.34,3910.42,153790200,3910.42
3/8/10,3924.22,3924.22,3901.97,3903.54,112178600,3903.54
3/9/10,3907.73,3919.52,3876.09,3910.01,125235600,3910.01
3/10/10,3908.39,3950.64,3902.11,3943.55,123160400,3943.55
3/11/10,3921.26,3946.15,3909.95,3928.95,112501200,3928.95
3/12/10,3933.97,3956.42,3919.07,3927.4,114568600,3927.4
3/15/10,3921,3925.86,3889.13,3890.91,94752800,3890.91
3/16/10,3914.39,3951.47,3910.81,3938.95,108838800,3938.95
3/17/10,3954.3,3967.51,3943.17,3957.89,124548900,3957.89
3/18/10,3936.94,3964.78,3923.26,3938.18,125638800,3938.18
3/19/10,3953.44,3963.53,3906.11,3925.44,184326800,3925.44
3/22/10,3908.55,3928,3868.02,3928,119579800,3928
3/23/10,3927.62,3962.2,3926.87,3952.55,111188200,3952.55
3/24/10,3960.27,3966.96,3907.85,3949.81,132041600,3949.81
3/25/10,3951.71,4008.7,3950.95,4000.48,137603800,4000.48
3/26/10,3990.99,4002.92,3979.87,3988.93,105178200,3988.93
3/29/10,4002.13,4017.64,3971.12,4000.66,99561400,4000.66
3/30/10,4018.2,4028.64,3978.87,3987.41,117886800,3987.41
3/31/10,3982.15,3998.57,3943.03,3974.01,139164200,3974.01
4/1/10,3996.53,4041.58,3989.83,4034.23,111669600,4034.23
4/6/10,4048.9,4065.07,4026.74,4053.94,113667400,4053.94
4/7/10,4049.25,4052.03,4020.17,4026.97,115462800,4026.97
4/8/10,4007.37,4012.1,3952.14,3978.46,124318400,3978.46
4/9/10,4008.43,4050.54,4008.2,4050.54,104637800,4050.54
4/12/10,4078.38,4082.11,4032.04,4050.5,106880000,4050.5
4/13/10,4038.73,4058.1,4020.71,4031.99,126779600,4031.99
4/14/10,4051.65,4074.29,4046.61,4057.7,136845000,4057.7
4/15/10,4069.3,4084.69,4036.9,4065.65,136845000,4065.65
4/16/10,4044.89,4086,3976.42,3986.63,191295400,3986.63
4/19/10,3964.53,3987.05,3949.08,3970.47,119539400,3970.47
4/20/10,3987.75,4030.04,3970.63,4026.65,119539400,4026.65
4/21/10,4037.39,4037.39,3976.95,3977.67,138462800,3977.67
4/22/10,3969.5,4007.3,3907.43,3924.65,189281900,3924.65
4/23/10,3921.87,3968.5,3907.19,3951.3,161657800,3951.3
4/26/10,3995.26,4017.53,3978.31,3997.39,129533400,3997.39
4/27/10,3988.87,3995.96,3844.6,3844.6,164571600,3844.6
4/28/10,3815.39,3848.15,3749.53,3787,284113000,3787
4/29/10,3796.44,3857.64,3775.34,3840.62,180090900,3840.62
4/30/10,3829.64,3857.08,3783.95,3816.99,179653200,3816.99
5/3/10,3796.79,3847.21,3771.96,3828.46,100879200,3828.46
5/4/10,3827.05,3836.17,3678.89,3689.29,245235200,3689.29
5/5/10,3688.15,3705.08,3613.57,3636.03,274467800,3636.03
5/6/10,3583.75,3667.89,3541.82,3556.11,331062400,3556.11
5/7/10,3454.6,3538.86,3349.96,3392.59,438501300,3392.59
5/10/10,3605.84,3720.29,3461.96,3720.29,413011200,3720.29
5/11/10,3655.24,3700.29,3623.22,3693.2,222168000,3693.2
5/12/10,3665.77,3763.07,3639.34,3733.87,207577300,3733.87
5/13/10,3774.1,3774.1,3702.74,3731.54,130644800,3731.54
5/14/10,3706.77,3711.12,3543.74,3560.36,239780000,3560.36
5/17/10,3526.87,3594.94,3515.4,3543.55,167306700,3543.55
5/18/10,3601.38,3640.06,3576.27,3617.32,158030000,3617.32
5/19/10,3557.35,3576.14,3485.89,3511.67,221007000,3511.67
5/20/10,3522.46,3555.64,3362.17,3432.52,279907600,3432.52
5/21/10,3433.19,3458.67,3341.76,3430.74,291508000,3430.74
5/24/10,3460.49,3477.86,3399.58,3430.93,134297800,3430.93
5/25/10,3326.54,3348.64,3287.57,3331.29,224325800,3331.29
5/26/10,3393.44,3449.57,3374.78,3408.59,220441200,3408.59
5/27/10,3433.27,3527.7,3420.78,3525.31,207762200,3525.31
5/28/10,3553.17,3553.17,3501.17,3515.06,153896600,3515.06
5/31/10,3506.3,3528.78,3498.07,3507.56,64323600,3507.56
6/1/10,3481.66,3521.24,3414.5,3503.08,187823600,3503.08
6/2/10,3471.83,3505.73,3432.2,3501.5,143898400,3501.5
6/3/10,3572.76,3598.38,3549.88,3557.34,163039000,3557.34
6/4/10,3567.99,3593,3443.11,3455.61,223099000,3455.61
6/7/10,3397.17,3455.32,3381.73,3413.72,175973200,3413.72
6/8/10,3433.86,3433.86,3343.59,3380.36,177003000,3380.36
6/9/10,3411.81,3446.77,3364.84,3446.77,167829200,3446.77
6/10/10,3416.54,3538.61,3405.26,3516.64,172744600,3516.64
6/11/10,3536.85,3570.39,3507.57,3555.52,177228600,3555.52
6/14/10,3583.47,3630.16,3581.97,3626.04,155673600,3626.04
6/15/10,3590.83,3672.71,3590.83,3661.51,152375600,3661.51
6/16/10,3689.65,3689.65,3639.28,3675.93,166233600,3675.93
6/17/10,3671.96,3716.19,3660.25,3683.08,147755800,3683.08
6/18/10,3685.35,3704.59,3662.58,3687.21,197360200,3687.21
6/21/10,3750.7,3759.54,3722.38,3736.15,131633000,3736.15
6/22/10,3703.31,3726.04,3671.39,3705.32,136381400,3705.32
6/23/10,3665.85,3696.03,3626.54,3641.79,133447000,3641.79
6/24/10,3666.42,3667.94,3543.47,3555.36,151023400,3555.36
6/25/10,3559.12,3577.51,3504.31,3519.73,144737600,3519.73
6/28/10,3537.67,3577.59,3506.66,3576.45,110519000,3576.45
6/29/10,3520.33,3532.38,3424.72,3432.99,176011800,3432.99
6/30/10,3448,3470.69,3408.55,3442.89,169320000,3442.89
7/1/10,3386.79,3403.08,3321.35,3339.9,188797200,3339.9
7/2/10,3371.9,3390.78,3337.41,3348.37,161435300,3348.37
7/5/10,3362.72,3364.75,3331.59,3332.46,82880200,3332.46
7/6/10,3352.39,3456.43,3349.68,3423.36,139601000,3423.36
7/7/10,3386.47,3483.44,3361.18,3483.44,161380200,3483.44
7/8/10,3516.13,3553.61,3504.78,3538.25,137177600,3538.25
7/9/10,3567.37,3570.89,3540.39,3554.48,102697000,3554.48
7/12/10,3562.7,3593.12,3545.57,3567.66,81693200,3567.66
7/13/10,3568.39,3642.53,3567.68,3637.76,120330000,3637.76
7/14/10,3652.19,3656.76,3596.27,3632.98,104902600,3632.98
7/15/10,3617.37,3654.1,3569.41,3581.82,129048000,3581.82
7/16/10,3595.02,3614.59,3487.21,3500.16,153679600,3500.16
7/19/10,3476.07,3534.49,3476.07,3486.33,98873200,3486.33
7/20/10,3512.42,3514.39,3419.77,3468.02,121121400,3468.02
7/21/10,3500.36,3541.59,3488.62,3493.92,121735000,3493.92
7/22/10,3473.48,3604.9,3469.47,3600.57,152198400,3600.57
7/23/10,3595.66,3628.2,3575.32,3607.05,144253200,3607.05
7/26/10,3634.76,3636.18,3589.93,3636.18,120159000,3636.18
7/27/10,3661.06,3698.02,3654.22,3666.4,189935300,3666.4
7/28/10,3680.6,3700.4,3656.19,3670.36,144008200,3670.36
7/29/10,3680.06,3720.63,3651.91,3651.91,163107200,3651.91
7/30/10,3647.21,3680.07,3600.83,3643.14,212444400,3643.14
8/2/10,3675.88,3755.72,3671.93,3752.03,128950400,3752.03
8/3/10,3744.52,3751.96,3716.04,3747.51,118021400,3747.51
8/4/10,3746.56,3779.99,3716.03,3760.72,122176400,3760.72
8/5/10,3763.72,3802.94,3758.52,3764.19,111002400,3764.19
8/6/10,3780.82,3794.03,3698.15,3716.05,137452400,3716.05
8/9/10,3764.25,3781.63,3752.99,3777.37,90481000,3777.37
8/10/10,3769.47,3771.67,3710.01,3730.58,104085000,3730.58
8/11/10,3705.44,3708.62,3625.7,3628.29,130808800,3628.29
8/12/10,3611.46,3641.85,3584.44,3621.07,142554800,3621.07
8/13/10,3650.46,3652.08,3577.54,3610.91,112094400,3610.91
8/16/10,3622.6,3628.66,3563.88,3597.6,81349400,3597.6
8/17/10,3615.35,3664.62,3610.27,3663.13,98604600,3663.13
8/18/10,3650.52,3668.5,3625.49,3647.93,84809600,3647.93
8/19/10,3666.94,3680.03,3570.35,3572.4,126822600,3572.4
8/20/10,3570.4,3596.43,3517.49,3526.12,122422600,3526.12
8/23/10,3536.95,3583.45,3524.63,3553.23,84709800,3553.23
8/24/10,3523.49,3529.91,3457.12,3491.11,129505800,3491.11
8/25/10,3482.53,3500.81,3414.84,3450.19,139057400,3450.19
8/26/10,3490.75,3491.85,3455.51,3475.03,117566800,3475.03
8/27/10,3460.35,3509.58,3435.55,3507.44,124786200,3507.44
8/30/10,3518.69,3520.7,3477.27,3487.01,70376000,3487.01
8/31/10,3435.05,3490.79,3430.91,3490.79,132464300,3490.79
9/1/10,3507.87,3626.26,3478.85,3623.84,168577800,3623.84
9/2/10,3610.4,3646.29,3598.18,3631.43,121208000,3631.43
9/3/10,3642.1,3706.48,3631.32,3672.2,132819000,3672.2
9/6/10,3695.47,3695.47,3674.76,3684.73,74534600,3684.73
9/7/10,3669.15,3672.54,3620.36,3643.81,108087700,3643.81
9/8/10,3632.62,3686.91,3613.29,3677.21,125221000,3677.21
9/9/10,3666.76,3731.06,3655.47,3722.15,123690800,3722.15
9/10/10,3703.02,3731.86,3697.18,3725.82,109389800,3725.82
9/13/10,3765.24,3781.48,3751.57,3767.15,131294400,3767.15
9/14/10,3767.38,3784.13,3746.97,3774.4,118190200,3774.4
9/15/10,3776.19,3784.04,3738.44,3755.64,117818000,3755.64
9/16/10,3757.91,3766.13,3729.67,3736.3,107104400,3736.3
9/17/10,3778.24,3795.48,3705.29,3722.02,278399800,3722.02
9/20/10,3738,3792.38,3737.01,3788.01,142000600,3788.01
9/21/10,3781.74,3824.98,3777.62,3784.4,146668200,3784.4
9/22/10,3796.75,3796.75,3729.82,3735.05,141261000,3735.05
9/23/10,3762.43,3771.69,3666.23,3710.61,133300600,3710.61
9/24/10,3687.83,3786.35,3686.29,3782.48,191285800,3782.48
9/27/10,3796.53,3800.87,3764.12,3766.16,109771000,3766.16
9/28/10,3750.53,3780.45,3711.15,3762.35,157413800,3762.35
9/29/10,3780.93,3798.48,3725.57,3737.12,143812000,3737.12
9/30/10,3711.96,3782.67,3693.46,3715.18,160919000,3715.18
10/1/10,3722.93,3754.08,3672.9,3692.09,135442000,3692.09
10/4/10,3689.18,3691.8,3640.48,3649.81,113094000,3649.81
10/5/10,3648.96,3742.66,3638.34,3731.93,124876600,3731.93
10/6/10,3750.87,3779.71,3746.63,3764.91,145799900,3764.91
10/7/10,3769.26,3799.71,3732.45,3770.47,134926800,3770.47
10/8/10,3763.35,3774.92,3738.56,3763.18,123024800,3763.18
10/11/10,3770.03,3782.02,3763.64,3768.49,99536800,3768.49
10/12/10,3738.04,3756.25,3700.26,3748.86,127968000,3748.86
10/13/10,3768.85,3828.34,3766.93,3828.34,126062800,3828.34
10/14/10,3833.42,3845.36,3812.41,3819.17,153148800,3819.17
10/15/10,3829.69,3837.51,3798.93,3827.37,145198400,3827.37
10/18/10,3803.46,3842.39,3798.13,3834.5,88536800,3834.5
10/19/10,3828.75,3853.96,3794.89,3807.17,137790400,3807.17
10/20/10,3793.39,3832.87,3786.36,3828.15,115420600,3828.15
10/21/10,3820.73,3889.74,3811.44,3878.27,135072000,3878.27
10/22/10,3859.33,3887.82,3855.91,3868.54,103381200,3868.54
10/25/10,3894.91,3894.91,3862.8,3870,90223000,3870
10/26/10,3854.58,3866.35,3818.95,3852.66,113039400,3852.66
10/27/10,3836.12,3867.89,3811,3815.77,125054700,3815.77
10/28/10,3838.13,3862.97,3821.88,3834.84,115316500,3834.84
10/29/10,3828.71,3857.58,3807.8,3833.5,112293600,3833.5
11/1/10,3865.04,3873.77,3812.37,3841.11,88108800,3841.11
11/2/10,3830.4,3879.35,3830.14,3865.72,96852400,3865.72
11/3/10,3880.08,3890.9,3834.68,3842.94,116760500,3842.94
11/4/10,3885.17,3931.76,3885.17,3916.78,244575600,3916.78
11/5/10,3928.01,3937.64,3893.93,3916.73,156369000,3916.73
11/8/10,3915.34,3919.86,3896.7,3913.7,116917100,3913.7
11/9/10,3903.85,3961.7,3902.64,3945.71,131200100,3945.71
11/10/10,3923.25,3932.67,3869.2,3888.45,181527000,3888.45
11/11/10,3900.83,3903.2,3848.1,3867.35,168785200,3867.35
11/12/10,3796.61,3853.31,3769.59,3831.12,171830200,3831.12
11/15/10,3810.24,3875.63,3797.75,3864.24,108250800,3864.24
11/16/10,3836.73,3842.12,3762.47,3762.47,159943600,3762.47
11/17/10,3753.76,3798.73,3753.06,3792.35,114469600,3792.35
11/18/10,3823.53,3873.58,3822.15,3867.97,149425000,3867.97
11/19/10,3871.5,3871.5,3827.03,3860.16,118989600,3860.16
11/22/10,3892.65,3896.07,3812.48,3818.89,132362800,3818.89
11/23/10,3792.14,3803.86,3724.42,3724.42,157190800,3724.42
11/24/10,3738.47,3760.78,3703.72,3747.61,159483400,3747.61
11/25/10,3752.42,3767.69,3730.04,3760.42,103016400,3760.42
11/26/10,3728.99,3743.98,3687.43,3728.65,139703200,3728.65
11/29/10,3748.1,3773.9,3636.96,3636.96,176573200,3636.96
11/30/10,3643.63,3656.81,3591.78,3610.44,202078200,3610.44
12/1/10,3634.61,3674.96,3620.64,3669.29,176499800,3669.29
12/2/10,3695.41,3754.82,3650.03,3747.04,186177800,3747.04
12/3/10,3744.24,3775.75,3721.38,3750.55,151577200,3750.55
12/6/10,3758.58,3763.4,3723.16,3749.23,110872600,3749.23
12/7/10,3759.59,3835.06,3758.91,3810.5,143962000,3810.5
12/8/10,3790.48,3857.86,3784.38,3831.98,123966000,3831.98
12/9/10,3857.69,3867.34,3836.83,3858.05,147906200,3858.05
12/10/10,3870.46,3873.64,3850.69,3857.35,104236200,3857.35
12/13/10,3872.83,3904.43,3868.78,3892.44,114030000,3892.44
12/14/10,3893.96,3902.87,3881.64,3902.87,98932400,3902.87
12/15/10,3889.84,3892.93,3865.17,3880.19,108015800,3880.19
12/16/10,3878.25,3897.15,3861.1,3888.36,102082600,3888.36
12/17/10,3901.42,3906.09,3865.1,3867.35,152973800,3867.35
12/20/10,3873.24,3918.69,3869.2,3885.08,100344000,3885.08
12/21/10,3903.16,3936.06,3899.22,3927.49,92340000,3927.49
12/22/10,3922.96,3932.2,3919.47,3919.71,90292800,3919.71
12/23/10,3922.74,3924.3,3889.31,3911.32,56607600,3911.32
12/24/10,3906.93,3911.95,3893.55,3900.39,11748600,3900.39
12/27/10,3893.11,3901.92,3836.05,3862.19,45835800,3862.19
12/28/10,3872.7,3881.97,3858.72,3858.72,38975400,3858.72
12/29/10,3869.9,3904.04,3869.82,3890.65,43576200,3890.65
12/30/10,3893.51,3902.04,3839.61,3850.76,47107800,3850.76
12/31/10,3854.18,3854.18,3804.78,3804.78,21801800,3804.78
1/3/11,3847.63,3904.03,3836.71,3900.86,72025000,3900.86
1/4/11,3908.25,3945.72,3890.83,3916.03,109202000,3916.03
1/5/11,3904.47,3905.98,3850.38,3904.61,116335600,3904.61
1/6/11,3911.34,3945.34,3895.55,3904.42,124397200,3904.42
1/7/11,3892.87,3913.92,3865.58,3865.58,113235600,3865.58
1/10/11,3850.27,3853.38,3790.96,3802.03,123908000,3802.03
1/11/11,3821.99,3866.85,3809.85,3861.92,135100800,3861.92
1/12/11,3870.79,3946.12,3869.67,3945.07,177690200,3945.07
1/13/11,3950.91,3975.63,3943.98,3974.83,185024800,3974.83
1/14/11,3961.04,3992.1,3954.04,3983.28,136628800,3983.28
1/17/11,3984.09,3990.35,3965.91,3975.41,79477600,3975.41
1/18/11,3991.07,4016.4,3987.02,4012.68,138535800,4012.68
1/19/11,4019.79,4022.58,3973.24,3976.71,151931600,3976.71
1/20/11,3972.83,3989.03,3950.3,3964.84,171667200,3964.84
1/21/11,3982.49,4057.97,3979.24,4017.45,189639400,4017.45
1/24/11,4028.33,4037.9,4002.72,4033.21,113053200,4033.21
1/25/11,4049.12,4056.69,4016.5,4019.62,149305800,4019.62
1/26/11,4043.92,4066.41,4039.59,4049.07,159649400,4049.07
1/27/11,4040.2,4079.3,4032.11,4059.57,155312400,4059.57
1/28/11,4044.56,4072.64,4002.32,4002.32,159516400,4002.32
1/31/11,3997.14,4018.51,3953.18,4005.5,149667400,4005.5
2/1/11,4037.14,4078.48,4019.34,4072.62,145716600,4072.62
2/2/11,4084.75,4089.64,4049.74,4066.53,135369200,4066.53
2/3/11,4056.39,4059.25,4009.12,4036.59,132587800,4036.59
2/4/11,4049.01,4059.63,4026.92,4047.21,125922000,4047.21
2/7/11,4055.5,4098.64,4052.61,4090.8,135168800,4090.8
2/8/11,4082.44,4109.38,4078.51,4108.27,150037800,4108.27
2/9/11,4100.62,4120.44,4090.72,4090.74,148466600,4090.74
2/10/11,4078.87,4095.14,4041.63,4095.14,274587200,4095.14
2/11/11,4080.74,4121.38,4039.24,4101.31,225951400,4101.31
2/14/11,4128.7,4130.4,4089.66,4096.62,179200200,4096.62
2/15/11,4091.64,4118.76,4085.5,4110.34,145990600,4110.34
2/16/11,4124.26,4169.87,4121.46,4151.26,181543800,4151.26
2/17/11,4160.78,4163.44,4129.57,4152.31,178321000,4152.31
2/18/11,4164.65,4168.57,4136.17,4157.14,166152200,4157.14
2/21/11,4153.1,4163.99,4087.85,4097.41,123263600,4097.41
2/22/11,4074.62,4078.87,4026.01,4050.27,170506800,4050.27
2/23/11,4044.53,4061.04,4007.93,4013.12,160225400,4013.12
2/24/11,3985.09,4024.26,3984.36,4009.64,198786200,4009.64
2/25/11,4029.07,4084.54,4006.87,4070.38,129429800,4070.38
2/28/11,4064.55,4131.73,4053.42,4110.35,130304200,4110.35
3/1/11,4126.66,4145.73,4056.43,4067.15,156607600,4067.15
3/2/11,4042.51,4053.64,4009.89,4034.32,168907600,4034.32
3/3/11,4057.91,4098.11,4040.43,4060.76,126624400,4060.76
3/4/11,4068.69,4091.31,4010.8,4020.21,105091800,4020.21
3/7/11,4007.34,4049.98,3990.41,3990.41,76137000,3990.41
3/8/11,4006.36,4017.43,3964.99,4015.91,78340200,4015.91
3/9/11,4016.45,4035.81,3985.91,3993.81,87044800,3993.81
3/10/11,3961.37,3980.85,3940.25,3963.99,56764000,3963.99
3/11/11,3926.72,3951.46,3915.21,3928.68,56519600,3928.68
3/14/11,3914.03,3939.5,3871.22,3878.04,98051600,3878.04
3/15/11,3793.95,3820.79,3713.07,3780.85,140934800,3780.85
3/16/11,3800.83,3800.83,3693.94,3696.56,95758400,3696.56
3/17/11,3728.64,3796.62,3708.13,3786.21,132872800,3786.21
3/18/11,3807.51,3861.84,3801.47,3810.22,107533200,3810.22
3/21/11,3870.72,3904.45,3855.25,3904.45,84480400,3904.45
3/22/11,3904.12,3926.66,3876.71,3892.71,97281600,3892.71
3/23/11,3875.26,3918,3875.26,3913.73,67882600,3913.73
3/24/11,3900.24,3973.02,3885.83,3968.84,47473600,3968.84
3/25/11,3986.56,3986.56,3960.19,3972.38,53107800,3972.38
3/28/11,3966.77,3991.32,3959.85,3976.95,121680800,3976.95
3/29/11,3984.05,3990.73,3949.2,3987.8,113657600,3987.8
3/30/11,4024.02,4031.18,4011.71,4024.44,124535200,4024.44
3/31/11,4025.87,4037.4,3989.18,3989.18,127460400,3989.18
4/1/11,4014.58,4055.88,4002.23,4054.76,150410000,4054.76
4/4/11,4051.44,4059.65,4039.6,4042.92,100169600,4042.92
4/5/11,4039.74,4045,4013.67,4041.74,116996200,4041.74
4/6/11,4046.33,4066.75,4015.76,4048.16,134534400,4048.16
4/7/11,4048.7,4070.89,4025.02,4028.3,125786200,4028.3
4/8/11,4051.92,4068.65,4047.55,4061.91,99894800,4061.91
4/11/11,4056.94,4057.53,4026.08,4038.7,96334600,4038.7
4/12/11,4008.34,4018.81,3966.07,3976.6,136738400,3976.6
4/13/11,3998.29,4029.34,3984.01,4006.23,125471800,4006.23
4/14/11,3986.26,3994.86,3949.01,3970.39,141820400,3970.39
4/15/11,3970.65,3977.66,3950.5,3974.48,128157600,3974.48
4/18/11,3970.62,3971.29,3862.4,3881.24,177310600,3881.24
4/19/11,3899.68,3929.17,3895.38,3908.58,122201800,3908.58
4/20/11,3947.46,4008.74,3947.46,4004.62,145177200,4004.62
4/21/11,4021.91,4034.5,4011.38,4021.88,117981600,4021.88
4/26/11,4014.29,4048,4009.82,4045.29,117611000,4045.29
4/27/11,4048.14,4084.32,4036.28,4067.72,136070200,4067.72
4/28/11,4095.42,4107.9,4080.15,4104.9,132981600,4104.9
4/29/11,4093.61,4110.41,4084.47,4106.92,88112400,4106.92
5/2/11,4137.75,4137.97,4108.77,4108.77,73176600,4108.77
5/3/11,4105.35,4107.76,4070.69,4096.84,123666600,4096.84
5/4/11,4089.64,4116.66,4032.22,4043.13,174613800,4043.13
5/5/11,4039.1,4052.23,3981.19,4004.87,158508000,4004.87
5/6/11,4008.43,4064.5,3991.53,4058.01,198353200,4058.01
5/9/11,4037.91,4058.03,3993.67,4007.26,156322200,4007.26
5/10/11,4011.33,4072.16,4006.94,4052.51,135958000,4052.51
5/11/11,4062.43,4076.66,4047.82,4058.08,124748200,4058.08
5/12/11,4015.8,4025.14,3986.93,4023.29,137773600,4023.29
5/13/11,4046.22,4067.59,4011.44,4018.85,131363400,4018.85
5/16/11,3975.38,3998.37,3955.93,3989.82,132068800,3989.82
5/17/11,3973.12,4003.56,3941.58,3941.58,147591800,3941.58
5/18/11,3976.79,3990.7,3956.22,3978,116214600,3978
5/19/11,4001.32,4046.07,3978.18,4027.74,138843000,4027.74
5/20/11,4023.09,4050.57,3983.13,3990.85,142434000,3990.85
5/23/11,3934.36,3937.01,3903.9,3906.98,147679000,3906.98
5/24/11,3915.11,3934.52,3907.16,3916.88,114450200,3916.88
5/25/11,3889.72,3937.54,3884.55,3928.99,125187400,3928.99
5/26/11,3937.05,3949.17,3904.06,3917.22,118966800,3917.22
5/27/11,3958.6,3979.07,3940.86,3950.98,126730400,3950.98
5/30/11,3947.16,3963.28,3931.53,3942.53,45500200,3942.53
5/31/11,3967.63,4015.25,3959.91,4006.94,158365800,4006.94
6/1/11,4014.84,4015.85,3956.07,3964.81,142249400,3964.81
6/2/11,3930.59,3937,3889.87,3889.87,115807400,3889.87
6/3/11,3899.16,3905.59,3845.39,3890.68,121969600,3890.68
6/6/11,3875.63,3881.96,3851.83,3863.4,109191200,3863.4
6/7/11,3863.83,3889.97,3855.99,3871.92,104114200,3871.92
6/8/11,3857.65,3864.37,3826.07,3837.98,134131800,3837.98
6/9/11,3835.25,3884.73,3823.15,3878.65,125482600,3878.65
6/10/11,3865.74,3876.55,3798.88,3805.09,129841400,3805.09
6/13/11,3807.46,3828.23,3796.3,3807.61,71744800,3807.61
6/14/11,3830.79,3877.81,3829.91,3864.58,116978400,3864.58
6/15/11,3851.23,3858.64,3800.32,3806.85,134403400,3806.85
6/16/11,3775.38,3795.48,3743.97,3792.31,190407000,3792.31
6/17/11,3774.55,3843.45,3742.31,3823.74,234691000,3823.74
6/20/11,3758.98,3806.67,3755.29,3799.66,111639000,3799.66
6/21/11,3820.05,3879.44,3820.05,3877.07,121993800,3877.07
6/22/11,3875.11,3885.23,3853.89,3871.37,110901000,3871.37
6/23/11,3852.48,3857.89,3774.27,3787.79,149658400,3787.79
6/24/11,3838.5,3867.13,3775.35,3784.8,165306200,3784.8
6/27/11,3775.75,3803.29,3769.61,3796.55,105267400,3796.55
6/28/11,3810.51,3867.9,3806.35,3851.89,141402000,3851.89
6/29/11,3875.8,3935.94,3868.92,3924.23,149301800,3924.23
6/30/11,3937.26,3982.42,3926.28,3982.21,135571800,3982.21
7/1/11,3981.96,4023.59,3967.46,4007.35,128423200,4007.35
7/4/11,4010.37,4010.37,3996.58,4003.11,88648000,4003.11
7/5/11,3997.48,3998.83,3973.68,3978.83,224301600,3978.83
7/6/11,3981.38,3981.9,3941.65,3961.34,164595400,3961.34
7/7/11,3981.79,4020.33,3960.24,3979.96,159199800,3979.96
7/8/11,3995.43,3999.45,3912.77,3913.55,181067000,3913.55
7/11/11,3878.6,3890.07,3789.85,3807.51,202009000,3807.51
7/12/11,3742.2,3786.54,3717.58,3774.12,253102000,3774.12
7/13/11,3755.51,3800.87,3748.48,3793.27,158020800,3793.27
7/14/11,3754.57,3782.05,3743.89,3751.23,129300000,3751.23
7/15/11,3730.5,3748.05,3706.82,3726.59,154508400,3726.59
7/18/11,3697.54,3698.96,3645.79,3650.71,155673600,3650.71
7/19/11,3671.13,3705.15,3664.68,3694.95,144050000,3694.95
7/20/11,3724.57,3759.48,3709.95,3754.6,159089600,3754.6
7/21/11,3769.86,3839.96,3712.21,3816.75,219725600,3816.75
7/22/11,3855.43,3866.34,3817.61,3842.7,151585800,3842.7
7/25/11,3813.5,3845.06,3808.16,3812.97,122284800,3812.97
7/26/11,3819.23,3835.1,3767.53,3787.88,131683400,3787.88
7/27/11,3774.54,3776.98,3711.19,3734.07,163482000,3734.07
7/28/11,3706.98,3721.37,3669.27,3712.66,247657600,3712.66
7/29/11,3661.32,3691.09,3630.75,3672.77,217617000,3672.77
8/1/11,3718.11,3722.59,3585.62,3588.05,195464800,3588.05
8/2/11,3567.51,3592.3,3522.79,3522.79,187298600,3522.79
8/3/11,3472.94,3518.55,3441.39,3454.94,270629800,3454.94
8/4/11,3515.11,3515.11,3315.34,3320.35,285921000,3320.35
8/5/11,3218.39,3389.87,3218.39,3278.56,373071600,3278.56
8/8/11,3254.36,3333.61,3125.19,3125.19,324537000,3125.19
8/9/11,3131.84,3201.68,2979.87,3176.19,409099800,3176.19
8/10/11,3235.8,3235.8,3001.25,3002.99,396477400,3002.99
8/11/11,3101.87,3101.87,2891.11,3089.66,403786200,3089.66
8/12/11,3094.84,3216.67,3017.19,3213.88,262638400,3213.88
8/15/11,3248.14,3259.59,3201.12,3239.06,130932600,3239.06
8/16/11,3215.5,3230.9,3162.21,3230.9,140077000,3230.9
8/17/11,3211.49,3288.82,3182.27,3254.34,139923000,3254.34
8/18/11,3216.77,3224.33,3048.41,3076.04,225148200,3076.04
8/19/11,3060.83,3078.28,2947.91,3016.99,236184000,3016.99
8/22/11,2989.6,3114.14,2989.6,3051.36,140543000,3051.36
8/23/11,3088.75,3137.37,3051.16,3084.37,144741200,3084.37
8/24/11,3114.98,3166.82,3075.48,3139.55,137490200,3139.55
8/25/11,3167.66,3189.42,3096.54,3119,165541000,3119
8/26/11,3113.84,3122.23,3014.31,3087.64,147228800,3087.64
8/29/11,3141.19,3174.43,3117.94,3154.2,88143400,3154.2
8/30/11,3186.77,3193.17,3129.04,3159.74,116729200,3159.74
8/31/11,3179.21,3263.09,3164.51,3256.76,179748000,3256.76
9/1/11,3273.05,3295.54,3207.32,3265.83,176261000,3265.83
9/2/11,3226.94,3226.94,3132.66,3148.53,170000200,3148.53
9/5/11,3072.51,3083.23,2977.18,2999.54,210686000,2999.54
9/6/11,2998.29,3042.63,2942.78,2965.64,227916000,2965.64
9/7/11,3038.57,3073.18,3015.97,3073.18,148162400,3073.18
9/8/11,3070.58,3116.21,3044.38,3085.83,146587000,3085.83
9/9/11,3064.94,3077.42,2967.17,2974.59,220775200,2974.59
9/12/11,2880.46,2894.03,2820.76,2854.81,267001600,2854.81
