4/16/07,1452.84,1468.62,1452.84,1468.33,2870140000,1468.33
4/17/07,1468.47,1474.35,1467.15,1471.48,2920570000,1471.48
4/18/07,1471.47,1476.57,1466.41,1472.5,2971330000,1472.5
4/19/07,1472.48,1474.23,1464.47,1470.73,2913610000,1470.73
4/20/07,1470.69,1484.74,1470.69,1484.35,3329940000,1484.35
4/23/07,1484.33,1487.32,1480.19,1480.93,2575020000,1480.93
4/24/07,1480.93,1483.82,1473.74,1480.41,3119750000,1480.41
4/25/07,1480.28,1496.59,1480.28,1495.42,3252590000,1495.42
4/26/07,1495.27,1498.02,1491.17,1494.25,3211800000,1494.25
4/27/07,1494.21,1497.32,1488.67,1494.07,2732810000,1494.07
4/30/07,1494.07,1497.16,1482.29,1482.37,3093420000,1482.37
5/1/07,1482.37,1487.27,1476.7,1486.3,3400350000,1486.3
5/2/07,1486.13,1499.1,1486.13,1495.92,3189800000,1495.92
5/3/07,1495.56,1503.34,1495.56,1502.39,3007970000,1502.39
5/4/07,1502.35,1510.34,1501.8,1505.62,2761930000,1505.62
5/7/07,1505.57,1511,1505.54,1509.48,2545090000,1509.48
5/8/07,1509.36,1509.36,1500.66,1507.72,2795720000,1507.72
5/9/07,1507.32,1513.8,1503.77,1512.58,2935550000,1512.58
5/10/07,1512.33,1512.33,1491.42,1491.47,3031240000,1491.47
5/11/07,1491.47,1506.24,1491.47,1505.85,2720780000,1505.85
5/14/07,1505.76,1510.9,1498.34,1503.15,2776130000,1503.15
5/15/07,1503.11,1514.83,1500.43,1501.19,3071020000,1501.19
5/16/07,1500.75,1514.15,1500.75,1514.14,2915350000,1514.14
5/17/07,1514.01,1517.14,1509.29,1512.75,2868640000,1512.75
5/18/07,1512.74,1522.75,1512.74,1522.75,2959050000,1522.75
5/21/07,1522.75,1529.87,1522.71,1525.1,3465360000,1525.1
5/22/07,1525.1,1529.24,1522.05,1524.12,2860500000,1524.12
5/23/07,1524.09,1532.43,1521.9,1522.28,3084260000,1522.28
5/24/07,1522.1,1529.31,1505.18,1507.51,3365530000,1507.51
5/25/07,1507.5,1517.41,1507.5,1515.73,2316250000,1515.73
5/29/07,1515.55,1521.8,1512.02,1518.11,2571790000,1518.11
5/30/07,1517.6,1530.23,1510.06,1530.23,2980210000,1530.23
5/31/07,1530.19,1535.56,1528.26,1530.62,3335530000,1530.62
6/1/07,1530.62,1540.56,1530.62,1536.34,2927020000,1536.34
6/4/07,1536.28,1540.53,1532.31,1539.18,2738930000,1539.18
6/5/07,1539.12,1539.12,1525.62,1530.95,2939450000,1530.95
6/6/07,1530.57,1530.57,1514.13,1517.38,2964190000,1517.38
6/7/07,1517.36,1517.36,1490.37,1490.72,3538470000,1490.72
6/8/07,1490.71,1507.76,1487.41,1507.67,2993460000,1507.67
6/11/07,1507.64,1515.53,1503.35,1509.12,2525280000,1509.12
6/12/07,1509.12,1511.33,1492.97,1493,3056200000,1493
6/13/07,1492.65,1515.7,1492.65,1515.67,3077930000,1515.67
6/14/07,1515.58,1526.45,1515.58,1522.97,2813630000,1522.97
6/15/07,1522.97,1538.71,1522.97,1532.91,3406030000,1532.91
6/18/07,1532.9,1535.44,1529.31,1531.05,2480240000,1531.05
6/19/07,1531.02,1535.85,1525.67,1533.7,2873590000,1533.7
6/20/07,1533.68,1537.32,1512.36,1512.84,3286900000,1512.84
6/21/07,1512.5,1522.9,1504.75,1522.19,3161110000,1522.19
6/22/07,1522.19,1522.19,1500.74,1502.56,4284320000,1502.56
6/25/07,1502.56,1514.29,1492.68,1497.74,3287250000,1497.74
6/26/07,1497.68,1506.12,1490.54,1492.89,3398530000,1492.89
6/27/07,1492.62,1506.8,1484.18,1506.34,3398150000,1506.34
6/28/07,1506.32,1514.84,1503.41,1505.71,3006710000,1505.71
6/29/07,1505.7,1517.53,1493.61,1503.35,3165410000,1503.35
7/2/07,1504.66,1519.45,1504.66,1519.43,2644990000,1519.43
7/3/07,1519.12,1526.01,1519.12,1524.87,1560790000,1524.87
7/5/07,1524.86,1526.57,1517.72,1525.4,2622950000,1525.4
7/6/07,1524.96,1532.4,1520.47,1530.44,2441520000,1530.44
7/9/07,1530.43,1534.26,1527.45,1531.85,2715330000,1531.85
7/10/07,1531.85,1531.85,1510.01,1510.12,3244280000,1510.12
7/11/07,1509.93,1519.34,1506.1,1518.76,3082920000,1518.76
7/12/07,1518.74,1547.92,1518.74,1547.7,3489600000,1547.7
7/13/07,1547.68,1555.1,1544.85,1552.5,2801120000,1552.5
7/16/07,1552.5,1555.9,1546.69,1549.52,2704110000,1549.52
7/17/07,1549.52,1555.32,1547.74,1549.37,3007140000,1549.37
7/18/07,1549.2,1549.2,1533.67,1546.17,3609220000,1546.17
7/19/07,1546.13,1555.2,1546.13,1553.08,3251450000,1553.08
7/20/07,1553.19,1553.19,1529.2,1534.1,3745780000,1534.1
7/23/07,1534.06,1547.23,1534.06,1541.57,3102700000,1541.57
7/24/07,1541.57,1541.57,1508.62,1511.04,4115830000,1511.04
7/25/07,1511.03,1524.31,1503.73,1518.09,4283200000,1518.09
7/26/07,1518.09,1518.09,1465.3,1482.66,4472550000,1482.66
7/27/07,1482.44,1488.53,1458.95,1458.95,4784650000,1458.95
7/30/07,1458.93,1477.88,1454.32,1473.91,4128780000,1473.91
7/31/07,1473.9,1488.3,1454.25,1455.27,4524520000,1455.27
8/1/07,1455.18,1468.38,1439.59,1465.81,5256780000,1465.81
8/2/07,1465.46,1476.43,1460.58,1472.2,4368850000,1472.2
8/3/07,1472.18,1473.23,1432.8,1433.06,4272110000,1433.06
8/6/07,1433.04,1467.67,1427.39,1467.67,5067200000,1467.67
8/7/07,1467.62,1488.3,1455.8,1476.71,4909390000,1476.71
8/8/07,1476.22,1503.89,1476.22,1497.49,5499560000,1497.49
8/9/07,1497.21,1497.21,1453.09,1453.09,5889600000,1453.09
8/10/07,1453.09,1462.02,1429.74,1453.64,5345780000,1453.64
8/13/07,1453.42,1466.29,1451.54,1452.92,3696280000,1452.92
8/14/07,1452.87,1456.74,1426.2,1426.54,3814630000,1426.54
8/15/07,1426.15,1440.78,1404.36,1406.7,4290930000,1406.7
8/16/07,1406.64,1415.97,1370.6,1411.27,6509300000,1411.27
8/17/07,1411.26,1450.33,1411.26,1445.94,3570040000,1445.94
8/20/07,1445.94,1451.75,1430.54,1445.55,3321340000,1445.55
8/21/07,1445.55,1455.32,1439.76,1447.12,3012150000,1447.12
8/22/07,1447.03,1464.86,1447.03,1464.07,3309120000,1464.07
8/23/07,1464.05,1472.06,1453.88,1462.5,3084390000,1462.5
8/24/07,1462.34,1479.4,1460.54,1479.37,2541400000,1479.37
8/27/07,1479.36,1479.36,1465.98,1466.79,2406180000,1466.79
8/28/07,1466.72,1466.72,1432.01,1432.36,3078090000,1432.36
8/29/07,1432.01,1463.76,1432.01,1463.76,2824070000,1463.76
8/30/07,1463.67,1468.43,1451.25,1457.64,2582960000,1457.64
8/31/07,1457.61,1481.47,1457.61,1473.99,2731610000,1473.99
9/4/07,1473.96,1496.4,1472.15,1489.42,2766600000,1489.42
9/5/07,1488.76,1488.76,1466.34,1472.29,2991600000,1472.29
9/6/07,1472.03,1481.49,1467.41,1478.55,2459590000,1478.55
9/7/07,1478.55,1478.55,1449.07,1453.55,3191080000,1453.55
9/10/07,1453.5,1462.25,1439.29,1451.7,2835720000,1451.7
9/11/07,1451.69,1472.48,1451.69,1471.49,3015330000,1471.49
9/12/07,1471.1,1479.5,1465.75,1471.56,2885720000,1471.56
9/13/07,1471.47,1489.58,1471.47,1483.95,2877080000,1483.95
9/14/07,1483.95,1485.99,1473.18,1484.25,2641740000,1484.25
9/17/07,1484.24,1484.24,1471.82,1476.65,2598390000,1476.65
9/18/07,1476.63,1519.89,1476.63,1519.78,3708940000,1519.78
9/19/07,1519.75,1538.74,1519.75,1529.03,3846750000,1529.03
9/20/07,1528.69,1529.14,1516.42,1518.75,2957700000,1518.75
9/21/07,1518.75,1530.89,1518.75,1525.75,3679460000,1525.75
9/24/07,1525.75,1530.18,1516.15,1517.73,3131310000,1517.73
9/25/07,1516.34,1518.27,1507.13,1517.21,3187770000,1517.21
9/26/07,1518.62,1529.39,1518.62,1525.42,3237390000,1525.42
9/27/07,1527.32,1532.46,1525.81,1531.38,2872180000,1531.38
9/28/07,1531.24,1533.74,1521.99,1526.75,2925350000,1526.75
10/1/07,1527.29,1549.02,1527.25,1547.04,3281990000,1547.04
10/2/07,1546.96,1548.01,1540.37,1546.63,3101910000,1546.63
10/3/07,1545.8,1545.84,1536.34,1539.59,3065320000,1539.59
10/4/07,1539.91,1544.02,1537.63,1542.84,2690430000,1542.84
10/5/07,1543.84,1561.91,1543.84,1557.59,2919030000,1557.59
10/8/07,1556.51,1556.51,1549,1552.58,2040650000,1552.58
10/9/07,1553.18,1565.26,1551.82,1565.15,2932040000,1565.15
10/10/07,1564.98,1565.42,1555.46,1562.47,3044760000,1562.47
10/11/07,1564.72,1576.09,1546.72,1554.41,3911260000,1554.41
10/12/07,1555.41,1563.03,1554.09,1561.8,2788690000,1561.8
10/15/07,1562.25,1564.74,1540.81,1548.71,3139290000,1548.71
10/16/07,1547.81,1547.81,1536.29,1538.53,3234560000,1538.53
10/17/07,1544.44,1550.66,1526.01,1541.24,3638070000,1541.24
10/18/07,1539.29,1542.79,1531.76,1540.08,3203210000,1540.08
10/19/07,1540,1540,1500.26,1500.63,4160970000,1500.63
10/22/07,1497.79,1508.06,1490.4,1506.33,3471830000,1506.33
10/23/07,1509.3,1520.01,1503.61,1519.59,3309120000,1519.59
10/24/07,1516.61,1517.23,1489.56,1515.88,4003300000,1515.88
10/25/07,1516.15,1523.24,1500.46,1514.4,4183960000,1514.4
10/26/07,1522.17,1535.53,1520.18,1535.28,3612120000,1535.28
10/29/07,1536.92,1544.67,1536.43,1540.98,3124480000,1540.98
10/30/07,1539.42,1539.42,1529.55,1531.02,3212520000,1531.02
10/31/07,1532.15,1552.76,1529.4,1549.38,3953070000,1549.38
11/1/07,1545.79,1545.79,1506.66,1508.44,4241470000,1508.44
11/2/07,1511.07,1513.15,1492.53,1509.65,4285990000,1509.65
11/5/07,1505.61,1510.84,1489.95,1502.17,3819330000,1502.17
11/6/07,1505.33,1520.77,1499.07,1520.27,3879160000,1520.27
11/7/07,1515.46,1515.46,1475.04,1475.62,4353160000,1475.62
11/8/07,1475.27,1482.5,1450.31,1474.77,5439720000,1474.77
11/9/07,1467.59,1474.09,1448.51,1453.7,4587050000,1453.7
11/12/07,1453.66,1464.94,1438.53,1439.18,4192520000,1439.18
11/13/07,1441.35,1481.37,1441.35,1481.05,4141310000,1481.05
11/14/07,1483.4,1492.14,1466.47,1470.58,4031470000,1470.58
11/15/07,1468.04,1472.67,1443.49,1451.15,3941010000,1451.15
11/16/07,1453.09,1462.18,1443.99,1458.74,4168870000,1458.74
11/19/07,1456.7,1456.7,1430.42,1433.27,4119650000,1433.27
11/20/07,1434.51,1452.64,1419.28,1439.7,4875150000,1439.7
11/21/07,1434.71,1436.4,1415.64,1416.77,4076230000,1416.77
11/23/07,1417.62,1440.86,1417.62,1440.7,1612720000,1440.7
11/26/07,1440.74,1446.09,1406.1,1407.22,3706470000,1407.22
11/27/07,1409.59,1429.49,1407.43,1428.23,4320720000,1428.23
11/28/07,1432.95,1471.62,1432.95,1469.02,4508020000,1469.02
11/29/07,1467.41,1473.81,1458.36,1469.72,3524730000,1469.72
11/30/07,1471.83,1488.94,1470.89,1481.14,4422200000,1481.14
12/3/07,1479.63,1481.16,1470.08,1472.42,3323250000,1472.42
12/4/07,1471.34,1471.34,1460.66,1462.79,3343620000,1462.79
12/5/07,1465.22,1486.09,1465.22,1485.01,3663660000,1485.01
12/6/07,1484.59,1508.02,1482.19,1507.34,3568570000,1507.34
12/7/07,1508.6,1510.63,1502.66,1504.66,3177710000,1504.66
12/10/07,1505.11,1518.27,1504.96,1515.96,2911760000,1515.96
12/11/07,1516.68,1523.57,1475.99,1477.65,4080180000,1477.65
12/12/07,1487.58,1511.96,1468.23,1486.59,4482120000,1486.59
12/13/07,1483.27,1489.4,1469.21,1488.41,3635170000,1488.41
12/14/07,1486.19,1486.67,1467.78,1467.95,3401050000,1467.95
12/17/07,1465.05,1465.05,1445.43,1445.9,3569030000,1445.9
12/18/07,1445.92,1460.16,1435.65,1454.98,3723690000,1454.98
12/19/07,1454.7,1464.42,1445.31,1453,3401300000,1453
12/20/07,1456.42,1461.53,1447.22,1460.12,3526890000,1460.12
12/21/07,1463.19,1485.4,1463.19,1484.46,4508590000,1484.46
12/24/07,1484.55,1497.63,1484.55,1496.45,1267420000,1496.45
12/26/07,1495.12,1498.85,1488.2,1497.66,2010500000,1497.66
12/27/07,1495.05,1495.05,1475.86,1476.27,2365770000,1476.27
12/28/07,1479.83,1488.01,1471.7,1478.49,2420510000,1478.49
12/31/07,1475.25,1475.83,1465.13,1468.36,2440880000,1468.36
1/2/08,1467.97,1471.77,1442.07,1447.16,3452650000,1447.16
1/3/08,1447.55,1456.8,1443.73,1447.16,3429500000,1447.16
1/4/08,1444.01,1444.01,1411.19,1411.63,4166000000,1411.63
1/7/08,1414.07,1423.87,1403.45,1416.18,4221260000,1416.18
1/8/08,1415.71,1430.28,1388.3,1390.19,4705390000,1390.19
1/9/08,1390.25,1409.19,1378.7,1409.13,5351030000,1409.13
1/10/08,1406.78,1429.09,1395.31,1420.33,5170490000,1420.33
1/11/08,1419.91,1419.91,1394.83,1401.02,4495840000,1401.02
1/14/08,1402.91,1417.89,1402.91,1416.25,3682090000,1416.25
1/15/08,1411.88,1411.88,1380.6,1380.95,4601640000,1380.95
1/16/08,1377.41,1391.99,1364.27,1373.2,5440620000,1373.2
1/17/08,1374.79,1377.72,1330.67,1333.25,5303130000,1333.25
1/18/08,1333.9,1350.28,1312.51,1325.19,6004840000,1325.19
1/22/08,1312.94,1322.09,1274.29,1310.5,6544690000,1310.5
1/23/08,1310.41,1339.09,1270.05,1338.6,3241680000,1338.6
1/24/08,1340.13,1355.15,1334.31,1352.07,5735300000,1352.07
1/25/08,1357.32,1368.56,1327.5,1330.61,4882250000,1330.61
1/28/08,1330.7,1353.97,1322.26,1353.96,4100930000,1353.96
1/29/08,1355.94,1364.93,1350.19,1362.3,4232960000,1362.3
1/30/08,1362.22,1385.86,1352.95,1355.81,4742760000,1355.81
1/31/08,1351.98,1385.62,1334.08,1378.55,4970290000,1378.55
2/1/08,1378.6,1396.02,1375.93,1395.42,4650770000,1395.42
2/4/08,1395.38,1395.38,1379.69,1380.82,3495780000,1380.82
2/5/08,1380.28,1380.28,1336.64,1336.64,4315740000,1336.64
2/6/08,1339.48,1351.96,1324.34,1326.45,4008120000,1326.45
2/7/08,1324.01,1347.16,1316.75,1336.91,4589160000,1336.91
2/8/08,1336.88,1341.22,1321.06,1331.29,3768490000,1331.29
2/11/08,1331.92,1341.4,1320.32,1339.13,3593140000,1339.13
2/12/08,1340.55,1362.1,1339.36,1348.86,4044640000,1348.86
2/13/08,1353.12,1369.23,1350.78,1367.21,3856420000,1367.21
2/14/08,1367.33,1368.16,1347.31,1348.86,3644760000,1348.86
2/15/08,1347.52,1350,1338.13,1349.99,3583300000,1349.99
2/19/08,1355.86,1367.28,1345.05,1348.78,3613550000,1348.78
2/20/08,1348.39,1363.71,1336.55,1360.03,3870520000,1360.03
2/21/08,1362.21,1367.94,1339.34,1342.53,3696660000,1342.53
2/22/08,1344.22,1354.3,1327.04,1353.11,3572660000,1353.11
2/25/08,1352.75,1374.36,1346.03,1371.8,3866350000,1371.8
2/26/08,1371.76,1387.34,1363.29,1381.29,4096060000,1381.29
2/27/08,1378.95,1388.34,1372,1380.02,3904700000,1380.02
2/28/08,1378.16,1378.16,1363.16,1367.68,3938580000,1367.68
2/29/08,1364.07,1364.07,1325.42,1330.63,4426730000,1330.63
3/3/08,1330.45,1335.13,1320.04,1331.34,4117570000,1331.34
3/4/08,1329.58,1331.03,1307.39,1326.75,4757180000,1326.75
3/5/08,1327.69,1344.19,1320.22,1333.7,4277710000,1333.7
3/6/08,1332.2,1332.2,1303.42,1304.34,4323460000,1304.34
3/7/08,1301.53,1313.24,1282.43,1293.37,4565410000,1293.37
3/10/08,1293.16,1295.01,1272.66,1273.37,4261240000,1273.37
3/11/08,1274.4,1320.65,1274.4,1320.65,5109080000,1320.65
3/12/08,1321.13,1333.26,1307.86,1308.77,4414280000,1308.77
3/13/08,1305.26,1321.68,1282.11,1315.48,5073360000,1315.48
3/14/08,1316.05,1321.47,1274.86,1288.14,5153780000,1288.14
3/17/08,1283.21,1287.5,1256.98,1276.6,5683010000,1276.6
3/18/08,1277.16,1330.74,1277.16,1330.74,5335630000,1330.74
3/19/08,1330.97,1341.51,1298.42,1298.42,1203830000,1298.42
3/20/08,1299.67,1330.67,1295.22,1329.51,6145220000,1329.51
3/24/08,1330.29,1359.68,1330.29,1349.88,4499000000,1349.88
3/25/08,1349.07,1357.47,1341.21,1352.99,4145120000,1352.99
3/26/08,1352.45,1352.45,1336.41,1341.13,4055670000,1341.13
3/27/08,1340.34,1345.62,1325.66,1325.76,4037930000,1325.76
3/28/08,1327.02,1334.87,1312.95,1315.22,3686980000,1315.22
3/31/08,1315.92,1328.52,1312.81,1322.7,4188990000,1322.7
4/1/08,1326.41,1370.18,1326.41,1370.18,4745120000,1370.18
4/2/08,1369.96,1377.95,1361.55,1367.53,4320440000,1367.53
4/3/08,1365.69,1375.66,1358.68,1369.31,3920100000,1369.31
4/4/08,1369.85,1380.91,1362.83,1370.4,3703100000,1370.4
4/7/08,1373.69,1386.74,1369.02,1372.54,3747780000,1372.54
4/8/08,1370.16,1370.16,1360.62,1365.54,3602500000,1365.54
4/9/08,1365.5,1368.39,1349.97,1354.49,3556670000,1354.49
4/10/08,1355.37,1367.24,1350.11,1360.55,3686150000,1360.55
4/11/08,1357.98,1357.98,1331.21,1332.83,3723790000,1332.83
4/14/08,1332.2,1335.64,1326.16,1328.32,3565020000,1328.32
4/15/08,1331.72,1337.72,1324.35,1334.43,3581230000,1334.43
4/16/08,1337.02,1365.49,1337.02,1364.71,4260370000,1364.71
4/17/08,1363.37,1368.6,1357.25,1365.56,3713880000,1365.56
4/18/08,1369,1395.9,1369,1390.33,4222380000,1390.33
4/21/08,1387.72,1390.23,1379.25,1388.17,3420570000,1388.17
4/22/08,1386.43,1386.43,1369.84,1375.94,3821900000,1375.94
4/23/08,1378.4,1387.87,1372.24,1379.93,4103610000,1379.93
4/24/08,1380.52,1397.72,1371.09,1388.82,4461660000,1388.82
4/25/08,1387.88,1399.11,1379.98,1397.84,3891150000,1397.84
4/28/08,1397.96,1402.9,1394.4,1396.37,3607000000,1396.37
4/29/08,1395.61,1397,1386.7,1390.94,3815320000,1390.94
4/30/08,1391.22,1404.57,1384.25,1385.59,4508890000,1385.59
5/1/08,1385.97,1410.07,1383.07,1409.34,4448780000,1409.34
5/2/08,1409.16,1422.72,1406.25,1413.9,3953030000,1413.9
5/5/08,1415.34,1415.34,1404.37,1407.49,3410090000,1407.49
5/6/08,1405.6,1421.57,1397.1,1418.26,3924100000,1418.26
5/7/08,1417.49,1419.54,1391.16,1392.57,4075860000,1392.57
5/8/08,1394.29,1402.35,1389.39,1397.68,3827550000,1397.68
5/9/08,1394.9,1394.9,1384.11,1388.28,3518620000,1388.28
5/12/08,1389.4,1404.06,1386.2,1403.58,3370630000,1403.58
5/13/08,1404.4,1406.3,1396.26,1403.04,4018590000,1403.04
5/14/08,1405.65,1420.19,1405.65,1408.66,3979370000,1408.66
5/15/08,1408.36,1424.4,1406.87,1423.57,3836480000,1423.57
5/16/08,1423.89,1425.82,1414.35,1425.35,3842590000,1425.35
5/19/08,1425.28,1440.24,1421.63,1426.63,3683970000,1426.63
5/20/08,1424.49,1424.49,1409.09,1413.4,3854320000,1413.4
5/21/08,1414.06,1419.12,1388.81,1390.71,4517990000,1390.71
5/22/08,1390.83,1399.07,1390.23,1394.35,3955960000,1394.35
5/23/08,1392.2,1392.2,1373.72,1375.93,3516380000,1375.93
5/27/08,1375.97,1387.4,1373.07,1385.35,3588860000,1385.35
5/28/08,1386.54,1391.25,1378.16,1390.84,3927240000,1390.84
5/29/08,1390.5,1406.32,1388.59,1398.26,3894440000,1398.26
5/30/08,1398.36,1404.46,1398.08,1400.38,3845630000,1400.38
6/2/08,1399.62,1399.62,1377.79,1385.67,3714320000,1385.67
6/3/08,1386.42,1393.12,1370.12,1377.65,4396380000,1377.65
6/4/08,1376.26,1388.18,1371.74,1377.2,4338640000,1377.2
6/5/08,1377.48,1404.05,1377.48,1404.05,4350790000,1404.05
6/6/08,1400.06,1400.06,1359.9,1360.68,4771660000,1360.68
6/9/08,1360.83,1370.63,1350.62,1361.76,4404570000,1361.76
6/10/08,1358.98,1366.84,1351.56,1358.44,4635070000,1358.44
6/11/08,1357.09,1357.09,1335.47,1335.49,4779980000,1335.49
6/12/08,1335.78,1353.03,1331.29,1339.87,4734240000,1339.87
6/13/08,1341.81,1360.03,1341.71,1360.03,4080420000,1360.03
6/16/08,1358.85,1364.7,1352.07,1360.14,3706940000,1360.14
6/17/08,1360.71,1366.59,1350.54,1350.93,3801960000,1350.93
6/18/08,1349.59,1349.59,1333.4,1337.81,4573570000,1337.81
6/19/08,1336.89,1347.66,1330.5,1342.83,4811670000,1342.83
6/20/08,1341.02,1341.02,1314.46,1317.93,5324900000,1317.93
6/23/08,1319.77,1323.78,1315.31,1318,4186370000,1318
6/24/08,1317.23,1326.02,1304.42,1314.29,4705050000,1314.29
6/25/08,1314.54,1335.63,1314.54,1321.97,4825640000,1321.97
6/26/08,1316.29,1316.29,1283.15,1283.15,5231280000,1283.15
6/27/08,1283.6,1289.45,1272,1278.38,6208260000,1278.38
6/30/08,1278.06,1290.31,1274.86,1280,5032330000,1280
7/1/08,1276.69,1285.31,1260.68,1284.91,5846290000,1284.91
7/2/08,1285.82,1292.17,1261.51,1261.52,5276090000,1261.52
7/3/08,1262.96,1271.48,1252.01,1262.9,3247590000,1262.9
7/7/08,1262.9,1273.95,1240.68,1252.31,5265420000,1252.31
7/8/08,1251.84,1274.17,1242.84,1273.7,6034110000,1273.7
7/9/08,1273.38,1277.36,1244.57,1244.69,5181000000,1244.69
7/10/08,1245.25,1257.65,1236.76,1253.39,5840430000,1253.39
7/11/08,1248.66,1257.27,1225.35,1239.49,6742200000,1239.49
7/14/08,1241.61,1253.5,1225.01,1228.3,5434860000,1228.3
7/15/08,1226.83,1234.35,1200.44,1214.91,7363640000,1214.91
7/16/08,1214.65,1245.52,1211.39,1245.36,6738630400,1245.36
7/17/08,1246.31,1262.31,1241.49,1260.32,7365209600,1260.32
7/18/08,1258.22,1262.23,1251.81,1260.68,5653280000,1260.68
7/21/08,1261.82,1267.74,1255.7,1260,4630640000,1260
